ids	clustering_labels	gold_labels	PC1	PC2
2966	5	A	4.470379829406738	-3.5881845951080322
2967	2	G	5.853897571563721	2.338653564453125
2968	5	H	3.923870086669922	-5.057043075561523
2969	4	G	-1.4799063205718994	3.047126054763794
2970	3	H	-2.305266857147217	-8.259119033813477
2971	5	H	5.05841064453125	-6.115358352661133
2972	1	G	-5.152558326721191	0.7925392985343933
2973	1	G	-6.811917304992676	0.8488298654556274
2974	1	H	-7.379195690155029	3.151888370513916
2975	2	A	3.6449742317199707	1.5374644994735718
2976	5	B	3.6191277503967285	-5.611236095428467
2977	1	E	-3.018162250518799	3.878154993057251
2978	4	E	3.635688304901123	1.013503909111023
2979	3	G	-1.8690241575241089	-3.2350852489471436
2980	2	F	3.8320889472961426	-5.807327747344971
2981	5	B	0.6167888045310974	-9.290558815002441
2982	3	B	-1.3354723453521729	-8.29461669921875
2983	3	G	-1.4351369142532349	-1.7069168090820312
2984	5	B	6.4872307777404785	-5.571929931640625
2985	5	H	7.4702277183532715	-7.783145427703857
2986	1	A	1.1527822017669678	-4.186173915863037
2987	2	H	5.302216053009033	-1.5390511751174927
2988	3	H	1.3992843627929688	-5.257143020629883
2989	1	B	-5.314266681671143	0.173988938331604
2990	4	G	-1.9143671989440918	2.4328815937042236
2991	5	G	0.06861864775419235	-1.8543283939361572
2992	5	H	-1.0707567930221558	-4.399807453155518
2993	4	G	-6.275546073913574	2.6041784286499023
2994	4	H	-5.258571624755859	0.9862095713615417
2995	5	A	0.6411866545677185	-7.326387882232666
2996	4	A	5.332530975341797	2.9299869537353516
2997	5	E	2.837475061416626	-11.302875518798828
2998	5	B	3.525141477584839	-7.649444580078125
2999	5	A	-0.10121195018291473	-4.717423439025879
3000	4	A	2.1212565898895264	2.2523529529571533
3001	4	B	4.350616931915283	2.676262378692627
3002	2	H	10.999321937561035	4.072238445281982
3003	2	H	10.706555366516113	4.0477190017700195
3004	3	H	2.561371326446533	-0.6118464469909668
3005	2	G	-0.9046725034713745	5.008669376373291
3006	5	H	-2.9111409187316895	3.031003475189209
3007	1	G	-8.846149444580078	0.07564251124858856
3008	4	H	-6.611763000488281	2.9747297763824463
3009	2	G	4.4880499839782715	1.235584020614624
3010	3	F	-0.2597726881504059	-7.260776996612549
3011	4	A	8.634593963623047	17.338735580444336
3012	3	C	2.3109383583068848	-1.9384592771530151
3013	1	C	1.259001612663269	6.438838958740234
3014	4	C	6.051311016082764	5.851163387298584
3015	2	H	10.909273147583008	2.9623920917510986
3016	2	H	8.947539329528809	-3.4252309799194336
3017	5	H	2.8217947483062744	1.517979621887207
3018	4	G	-3.6368114948272705	1.3690862655639648
3019	5	G	-2.267955780029297	-0.9553725719451904
3020	3	H	-1.2760998010635376	-2.0269317626953125
3021	2	G	6.446069240570068	-1.5280585289001465
3022	3	G	-2.4952948093414307	-1.8775057792663574
3023	5	G	1.4090956449508667	-2.834892749786377
3024	2	G	6.647444248199463	1.976216197013855
3025	2	G	-1.0638662576675415	2.396050214767456
3026	5	H	-2.431617498397827	-0.9203352332115173
3027	1	H	-7.362333297729492	-1.1046422719955444
3028	4	G	-4.797076225280762	2.73968243598938
3029	1	G	-10.797048568725586	-0.5793159604072571
3030	4	G	-4.884242057800293	6.573161602020264
3031	3	G	-5.941675186157227	1.9612994194030762
3032	5	G	-1.967334508895874	-1.704557180404663
3033	1	B	-3.65578556060791	-4.159102916717529
3034	5	C	10.970536231994629	-3.320356607437134
3035	2	H	13.42546558380127	4.681208610534668
3036	2	C	22.063173294067383	29.854093551635742
3037	2	C	8.320123672485352	9.448007583618164
3038	5	H	1.7367069721221924	0.22811159491539001
3039	4	H	1.668343424797058	5.519885540008545
3040	4	H	-5.9224138259887695	2.46748948097229
3041	1	H	-10.842501640319824	2.6573941707611084
3042	2	G	-0.2528286576271057	2.906498908996582
3043	5	H	0.3652825355529785	0.2438494861125946
3044	1	G	-8.642919540405273	1.25978684425354
3045	1	G	-8.411713600158691	-0.5188252329826355
3046	1	H	-7.8872246742248535	5.662302017211914
3047	4	G	-4.768898010253906	1.6397454738616943
3048	5	B	4.696626663208008	-7.411018371582031
3049	5	A	3.3359296321868896	-9.782468795776367
3050	1	F	1.162298560142517	-3.0649728775024414
3051	4	E	0.3746386170387268	-0.10716833174228668
3052	3	A	1.7650365829467773	-6.958401203155518
3053	4	E	1.5008690357208252	-6.198391914367676
3054	5	F	6.9888224601745605	-4.639238357543945
3055	5	B	1.8077759742736816	-8.857457160949707
3056	3	G	-0.7694895267486572	-3.264831066131592
3057	3	B	1.9746266603469849	-7.062177658081055
3058	5	B	1.7958848476409912	-7.500415802001953
3059	5	C	6.630721092224121	6.295168876647949
3060	5	G	1.23081374168396	0.31937524676322937
3061	5	G	3.9778661727905273	-1.57817804813385
3062	4	G	-1.199083924293518	2.712790012359619
3063	1	H	-10.013313293457031	2.4039528369903564
3064	3	B	-0.050102636218070984	-6.507068157196045
3065	5	F	9.295238494873047	-2.501413106918335
3066	1	A	-2.2054550647735596	-4.435512542724609
3067	4	B	0.660744845867157	-3.42252779006958
3068	3	F	3.9663913249969482	-7.904857158660889
3069	5	H	2.2850091457366943	-1.6630171537399292
3070	4	B	1.4875825643539429	0.1688460409641266
3071	2	H	10.444822311401367	3.6712779998779297
3072	3	C	4.464642524719238	3.3089253902435303
3073	5	G	1.110328197479248	-4.701340198516846
3074	4	G	1.6129331588745117	4.1098761558532715
3075	5	H	-2.2490427494049072	2.1618118286132812
3076	4	H	-3.1015634536743164	7.493105888366699
3077	3	H	-6.468015193939209	0.991824746131897
3078	5	G	3.2487406730651855	-3.685023307800293
3079	2	G	0.9747338891029358	3.0292727947235107
3080	5	H	2.77905535697937	-5.422171115875244
3081	4	G	-2.530932664871216	5.41612434387207
3082	3	H	-5.42871618270874	0.3947383165359497
3083	4	H	-5.116034507751465	3.1145129203796387
3084	5	G	-5.885471820831299	-0.5930097699165344
3085	1	G	-7.165299892425537	2.7703857421875
3086	3	G	-1.005975365638733	-1.0940923690795898
3087	1	H	-6.234733581542969	1.3941718339920044
3088	1	G	-8.704569816589355	4.88935661315918
3089	4	B	0.05008044093847275	1.1143243312835693
3090	5	H	1.3335860967636108	-2.8302345275878906
3091	5	H	0.3491296172142029	-7.241577625274658
3092	2	C	9.77014446258545	7.614975929260254
3093	2	H	8.509662628173828	-1.1769475936889648
3094	5	H	3.220045804977417	-0.4081538915634155
3095	2	G	5.1604156494140625	1.2876917123794556
3096	2	G	7.707223415374756	7.060185432434082
3097	2	G	3.98157000541687	2.181224822998047
3098	5	G	-0.39998966455459595	-4.402535438537598
3099	5	G	-1.8713825941085815	-0.25500985980033875
3100	3	H	-5.609960556030273	-0.4739716053009033
3101	2	H	6.3894734382629395	3.290527820587158
3102	1	H	-9.146432876586914	1.100927710533142
3103	4	G	-4.81170654296875	4.0302510261535645
3104	3	G	-6.098365306854248	2.346250295639038
3105	3	G	-5.567830562591553	-0.6517452597618103
3106	1	A	-1.2093762159347534	3.161046266555786
3107	4	H	-0.015932459384202957	4.960266590118408
3108	1	A	-3.3585739135742188	1.2730677127838135
3109	4	A	4.1477861404418945	4.585874557495117
3110	2	G	8.265277862548828	0.8157665729522705
3111	5	H	3.5837175846099854	-3.360466718673706
3112	5	C	5.737661838531494	5.687705993652344
3113	1	H	-7.698927402496338	0.16824567317962646
3114	2	G	3.6493887901306152	1.0615272521972656
3115	3	H	-6.1430439949035645	-2.7621240615844727
3116	5	H	-1.1967511177062988	0.6747158765792847
3117	4	H	-1.9663517475128174	3.202817916870117
3118	1	H	-9.907495498657227	3.419823169708252
3119	1	G	-7.466054916381836	0.23144002258777618
3120	3	G	-4.214329242706299	-1.6863778829574585
3121	4	G	-4.305807113647461	2.115410327911377
3122	1	H	-9.947235107421875	5.11676025390625
3123	1	G	-6.670317649841309	1.7640537023544312
3124	2	B	6.909696102142334	0.1872462034225464
3125	1	H	-7.037963390350342	-2.067323923110962
3126	3	B	-0.46456286311149597	-5.4990553855896
3127	4	B	1.997154712677002	-6.993840217590332
3128	2	H	5.525009632110596	0.7038037776947021
3129	1	C	3.6547062397003174	12.497564315795898
3130	5	G	-0.2206837683916092	0.2844456434249878
3131	1	H	-5.5129876136779785	-0.8906896114349365
3132	5	H	-0.3831653296947479	-0.8542208075523376
3133	1	H	-9.350869178771973	2.0672051906585693
3134	4	H	-3.6239328384399414	6.44082498550415
3135	1	H	-10.51724910736084	1.1450769901275635
3136	4	H	-2.6725802421569824	4.685253620147705
3137	4	H	-6.1037726402282715	2.7133257389068604
3138	1	H	-9.339816093444824	3.391599655151367
3139	1	A	-4.398029804229736	5.515317916870117
3140	1	H	-11.27033519744873	3.5898497104644775
3141	1	H	-6.907130718231201	-0.3469615876674652
3142	4	G	-5.706193447113037	2.2112715244293213
3143	5	D	2.3528199195861816	-7.158449649810791
3144	3	B	-0.01667632721364498	-8.043195724487305
3145	5	G	4.119688510894775	-2.9802565574645996
3146	2	A	-0.916024386882782	-0.7011869549751282
3147	3	G	-0.7861495018005371	-6.303436756134033
3148	1	F	2.4461252689361572	-7.033139705657959
3149	2	H	6.153522968292236	-1.0587999820709229
3150	4	A	0.9792683720588684	2.9393534660339355
3151	4	G	1.4075343608856201	5.435999393463135
3152	2	H	9.107982635498047	-0.2906126379966736
3153	5	G	-2.419733762741089	0.6905096173286438
3154	5	G	4.257654666900635	-1.1161189079284668
3155	5	G	1.3093539476394653	0.8081946969032288
3156	1	H	-6.838353633880615	0.212581068277359
3157	4	H	-3.595095634460449	2.6591403484344482
3158	2	G	1.6265621185302734	2.8188135623931885
3159	4	G	-2.2145349979400635	2.4581613540649414
3160	1	G	-7.511058330535889	5.411231994628906
3161	1	G	-8.795150756835938	0.4991273880004883
3162	4	G	-3.244861364364624	5.119988918304443
3163	3	G	-4.457003593444824	0.9984412789344788
3164	2	G	1.3890533447265625	3.3045506477355957
3165	2	A	4.004119396209717	-6.498042583465576
3166	3	G	-4.296395778656006	0.16581526398658752
3167	4	C	8.06108283996582	7.063067436218262
3168	2	H	7.109045028686523	-2.4857754707336426
3169	5	G	-4.111095428466797	-1.817556619644165
3170	5	H	3.3961269855499268	-6.214498519897461
3171	2	G	16.971839904785156	9.504725456237793
3172	4	G	-4.986308574676514	1.2127881050109863
3173	4	G	-5.723818778991699	3.6238112449645996
3174	5	B	0.8014659285545349	-7.921230792999268
3175	5	H	1.8230191469192505	-3.1993603706359863
3176	4	C	5.3019022941589355	10.065707206726074
3177	2	C	8.086149215698242	9.69185733795166
3178	2	H	6.158529758453369	3.5666873455047607
3179	5	C	5.988491535186768	3.325103282928467
3180	1	C	1.7638570070266724	6.745580673217773
3181	3	G	3.0589845180511475	-0.3362870514392853
3182	3	H	2.57464861869812	0.3638111650943756
3183	5	H	0.2864455282688141	-2.504389762878418
3184	3	H	2.8124232292175293	-6.5565667152404785
3185	1	H	-8.590529441833496	3.9498555660247803
3186	1	H	-6.233766555786133	-0.5440324544906616
3187	1	H	-6.949532985687256	0.45103713870048523
3188	4	H	-6.066325664520264	0.9380950927734375
3189	3	G	-4.444123268127441	-0.0560777448117733
3190	1	G	-8.024184226989746	2.4581427574157715
3191	4	F	-0.194385826587677	1.070578694343567
3192	2	G	6.590635776519775	1.02275812625885
3193	3	H	2.120177984237671	-2.1794826984405518
3194	2	H	6.6860246658325195	-1.5851775407791138
3195	1	C	4.315240859985352	8.608531951904297
3196	2	H	11.03242015838623	0.7505820989608765
3197	5	H	7.702533721923828	-7.038530349731445
3198	4	H	-3.1068286895751953	2.3094115257263184
3199	3	G	-5.417672634124756	0.1325945258140564
3200	3	G	-3.072343111038208	-3.4991066455841064
3201	5	H	-1.5963600873947144	-0.32314711809158325
3202	2	G	8.161927223205566	2.4161360263824463
3203	1	A	-1.5337085723876953	0.7341344356536865
3204	4	G	-5.697106838226318	4.807114601135254
3205	5	H	-1.907534122467041	-1.6765235662460327
3206	1	A	-0.08989217877388	0.40155988931655884
3207	1	G	-6.977456092834473	3.3178048133850098
3208	4	G	-5.973547458648682	5.711671352386475
3209	5	G	1.6453866958618164	-2.148674249649048
3210	5	E	8.521782875061035	-4.970402717590332
3211	1	B	0.6638422012329102	-6.073155879974365
3212	4	B	3.5507876873016357	-3.216736078262329
3213	1	F	-0.028909875079989433	-3.413548231124878
3214	2	E	2.459395408630371	-7.072715759277344
3215	1	B	2.6858441829681396	-1.665436863899231
3216	1	F	-2.6191656589508057	-5.974271297454834
3217	5	B	1.2565973997116089	-7.079174041748047
3218	1	A	-0.8039436340332031	-0.8276755809783936
3219	1	D	-2.0820186138153076	1.334441065788269
3220	4	G	0.86519455909729	4.942479610443115
3221	2	G	2.5637409687042236	2.636852264404297
3222	2	H	12.242467880249023	1.6657289266586304
3223	2	H	4.282078266143799	4.550370693206787
3224	3	H	-2.486295700073242	-1.870259165763855
3225	4	H	-3.3077566623687744	0.4678555130958557
3226	4	G	-3.882606267929077	2.209437608718872
3227	4	G	-0.24037916958332062	4.152127742767334
3228	4	G	-1.9690948724746704	3.2333619594573975
3229	1	G	-7.648643493652344	1.1105811595916748
3230	1	G	-7.347539901733398	0.6031312346458435
3231	3	G	-5.748291492462158	1.1843461990356445
3232	2	F	11.231040000915527	-2.06231689453125
3233	5	A	6.980844020843506	-3.758176565170288
3234	2	B	6.560549736022949	-8.326107025146484
3235	2	E	3.3021252155303955	-7.035053730010986
3236	5	B	2.2710859775543213	-7.637386798858643
3237	3	H	-1.1288092136383057	-4.08862829208374
3238	5	C	4.007294178009033	-0.7348523736000061
3239	1	C	0.6651458740234375	7.82010555267334
3240	3	H	-0.24380013346672058	-6.51563024520874
3241	3	H	-2.189997434616089	-1.5358834266662598
3242	2	H	8.889704704284668	-0.1749803125858307
3243	2	G	4.496349334716797	3.752251148223877
3244	4	A	0.16060350835323334	1.1784584522247314
3245	1	G	-5.856842517852783	4.928414344787598
3246	1	H	-9.125182151794434	2.5607821941375732
3247	1	G	-10.631978988647461	8.620219230651855
3248	5	B	0.401112824678421	-7.207272529602051
3249	4	G	3.1614675521850586	4.043270587921143
3250	2	H	9.478285789489746	0.002504451433196664
3251	5	H	-1.541323184967041	1.8660542964935303
3252	2	H	5.151229381561279	8.453855514526367
3253	1	G	-7.507991790771484	7.309538841247559
3254	5	G	2.752701759338379	-1.372696876525879
3255	3	H	-5.538886070251465	0.762599527835846
3256	5	G	1.6397913694381714	-3.5824053287506104
3257	5	G	-2.858262777328491	0.3267282247543335
3258	1	H	-9.808783531188965	2.0506246089935303
3259	3	H	-5.763466835021973	-1.7155312299728394
3260	4	H	-2.1041369438171387	1.3905655145645142
3261	5	G	-0.45802968740463257	0.7341179847717285
3262	1	G	-7.681667327880859	1.5736181735992432
3263	5	F	5.587075710296631	-3.987776041030884
3264	2	B	9.058526992797852	-4.834496974945068
3265	5	B	7.645263195037842	-6.5077128410339355
3266	2	H	10.550605773925781	0.7812944054603577
3267	3	H	-1.42142653465271	-1.510386347770691
3268	3	H	-4.313891887664795	0.5798323750495911
3269	3	H	-6.039421081542969	-0.6628589630126953
3270	1	H	-9.480939865112305	0.8422206044197083
3271	3	H	-3.2468228340148926	-2.5935871601104736
3272	4	G	-5.031901836395264	2.309499502182007
3273	1	G	-6.1963958740234375	0.33898037672042847
3274	1	G	-7.698877334594727	2.3254997730255127
3275	4	H	-4.978984832763672	5.4907002449035645
3276	1	G	-8.10463809967041	3.475186347961426
3277	4	B	3.098268985748291	-5.3074564933776855
3278	3	B	-0.36204493045806885	-6.9550957679748535
3279	5	B	-0.013978538103401661	-4.4599127769470215
3280	5	H	5.3084306716918945	-8.168136596679688
3281	1	C	2.363656759262085	8.400083541870117
3282	4	C	6.0283522605896	14.52139663696289
3283	5	C	4.785641193389893	3.009063959121704
3284	4	H	1.993227481842041	0.9716983437538147
3285	2	G	2.5617246627807617	4.289618492126465
3286	5	G	1.4483197927474976	-2.6961519718170166
3287	4	H	-1.6290109157562256	6.572125434875488
3288	5	H	-3.397798538208008	0.006213637068867683
3289	4	H	-4.56170129776001	4.653334140777588
3290	3	G	0.49610742926597595	-7.831127643585205
3291	3	G	-5.516741752624512	0.47355014085769653
3292	3	G	-4.758127689361572	1.9734539985656738
3293	1	G	-11.74622917175293	1.6810187101364136
3294	4	H	-3.565290689468384	3.111175298690796
3295	3	A	3.1416845321655273	-4.838637351989746
3296	3	A	2.1580700874328613	-7.594525337219238
3297	4	G	4.031152248382568	1.1334580183029175
3298	5	B	3.431544065475464	-8.340933799743652
3299	3	B	-1.9969003200531006	-6.526026248931885
3300	2	A	4.583854675292969	-3.0443527698516846
3301	2	H	3.4401018619537354	4.8347673416137695
3302	4	H	0.7684793472290039	1.169890284538269
3303	5	H	-1.3092316389083862	1.3396177291870117
3304	1	H	-7.264871120452881	3.8202028274536133
3305	1	H	-6.230327129364014	3.6204490661621094
3306	4	A	1.868708848953247	2.8787782192230225
3307	3	H	-5.1107072830200195	-2.2908992767333984
3308	4	H	-3.430347204208374	2.735133409500122
3309	4	G	-7.195796012878418	2.5514349937438965
3310	4	G	-1.0873889923095703	3.9175214767456055
3311	2	G	0.8592296838760376	-0.6300862431526184
3312	2	G	6.726800918579102	1.3972063064575195
3313	2	G	7.025895118713379	7.618263244628906
3314	3	C	1.5796456336975098	5.158569812774658
3315	5	A	3.2700014114379883	2.7792675495147705
3316	3	G	-2.6779208183288574	-2.704627275466919
3317	3	H	-2.8622939586639404	-1.1052649021148682
3318	1	H	-9.833728790283203	-1.1117372512817383
3319	1	H	-9.43598461151123	0.9077504277229309
3320	3	G	-3.347681999206543	0.4042028486728668
3321	4	G	-1.40523362159729	1.6164051294326782
3322	4	G	-3.5827434062957764	0.8321014046669006
3323	1	G	-9.492619514465332	1.9138375520706177
3324	1	H	-8.249222755432129	0.8183553814888
3325	1	G	-8.513897895812988	3.403395414352417
3326	1	H	-8.921494483947754	-1.4191102981567383
3327	3	G	-5.761662006378174	-0.23267199099063873
3328	4	G	-5.190094470977783	2.2935900688171387
3329	4	G	-2.943735361099243	2.7201192378997803
3330	5	G	3.2503926753997803	-6.223632335662842
3331	2	H	3.6230275630950928	-2.155416488647461
3332	1	G	-7.87804651260376	2.469499111175537
3333	2	A	9.082375526428223	6.218883991241455
3334	1	A	-0.857147216796875	5.652704238891602
3335	2	B	9.290159225463867	3.5177764892578125
3336	5	H	1.9572402238845825	-1.4888852834701538
3337	5	H	5.696054935455322	-4.806900501251221
3338	4	H	0.014589939266443253	1.0732113122940063
3339	2	H	13.918253898620605	-0.770857572555542
3340	4	H	-2.708857297897339	-0.002472994150593877
3341	4	G	-4.40794563293457	4.346590995788574
3342	2	G	5.839866638183594	-1.3109941482543945
3343	2	G	3.2515416145324707	3.904741048812866
3344	5	G	1.6745835542678833	1.0171074867248535
3345	2	G	-1.2711504697799683	2.6294283866882324
3346	5	G	-1.6892504692077637	-1.6869666576385498
3347	4	H	-5.843260288238525	2.8096976280212402
3348	3	H	-6.1987714767456055	0.30141183733940125
3349	4	G	-4.329050540924072	5.077147483825684
3350	3	G	-7.520434379577637	-2.1215946674346924
3351	3	G	-4.776010513305664	-0.08123207837343216
3352	5	C	2.5934994220733643	-3.459031105041504
3353	2	F	4.655745983123779	-5.7656450271606445
3354	2	A	2.3982272148132324	-2.3160016536712646
3355	3	H	0.8405031561851501	-0.6668878793716431
3356	2	C	10.79527473449707	8.542163848876953
3357	5	C	5.960636615753174	5.525609016418457
3358	2	C	11.243819236755371	7.029151916503906
3359	2	H	8.297249794006348	-1.3534475564956665
3360	5	H	-1.0479965209960938	-3.5794851779937744
3361	1	B	-3.908053398132324	-4.080714702606201
3362	3	G	0.777981698513031	-1.6854922771453857
3363	5	H	0.7994253635406494	-7.006875038146973
3364	2	G	3.768026351928711	-0.3016163110733032
3365	1	G	-6.8571696281433105	2.628031015396118
3366	3	G	-5.397012233734131	-1.2319145202636719
3367	4	G	-2.2703161239624023	3.2545230388641357
3368	1	G	-8.389519691467285	4.024284839630127
3369	4	G	-6.480973243713379	1.292344331741333
3370	5	D	2.6923766136169434	-3.709979295730591
3371	3	F	-2.072011709213257	-5.338804721832275
3372	5	G	0.3396133482456207	-0.6963641047477722
3373	5	B	6.032385349273682	-5.514588356018066
3374	3	B	1.190090537071228	-11.241280555725098
3375	1	F	3.189748764038086	-6.624832630157471
3376	1	F	3.0264875888824463	-7.969386577606201
3377	3	A	-1.7082324028015137	-4.055720806121826
3378	2	A	8.167882919311523	7.402497291564941
3379	3	C	5.679786682128906	2.574108839035034
3380	5	H	7.968348026275635	-3.8648030757904053
3381	1	C	1.6758551597595215	6.506282806396484
3382	3	C	5.39926290512085	2.754143238067627
3383	2	H	2.721402645111084	2.348092555999756
3384	3	H	-2.6947593688964844	-1.0707095861434937
3385	4	G	-4.549155235290527	1.428981900215149
3386	2	A	-0.44578373432159424	0.36718612909317017
3387	2	G	2.6256792545318604	0.9771068692207336
3388	4	H	-1.8877015113830566	1.5815051794052124
3389	1	B	-4.285235404968262	-5.215155124664307
3390	5	G	-2.8546626567840576	0.7767219543457031
3391	4	E	-0.43234384059906006	1.7862555980682373
3392	1	G	-9.301149368286133	1.9204864501953125
3393	4	A	5.542263507843018	5.6616997718811035
3394	3	F	-0.43765562772750854	-4.260906219482422
3395	5	F	1.0562818050384521	-6.016542911529541
3396	2	F	5.098004341125488	-3.7338850498199463
3397	3	G	-5.043037414550781	-3.928151845932007
3398	1	C	-1.3913103342056274	1.3726203441619873
3399	1	C	5.33512020111084	12.338074684143066
3400	2	H	9.156691551208496	1.1398478746414185
3401	2	H	8.96585464477539	-3.4723470211029053
3402	5	H	3.765437602996826	-1.4659525156021118
3403	1	G	-6.723001956939697	-0.7974693775177002
3404	5	G	2.1127774715423584	-5.502614974975586
3405	5	G	1.3765591382980347	-3.2649829387664795
3406	2	G	2.3145065307617188	0.4144582748413086
3407	2	G	1.5546070337295532	0.4620605409145355
3408	4	H	-5.185976505279541	2.5193846225738525
3409	4	G	-1.580571174621582	1.5503965616226196
3410	3	H	-4.238825798034668	-1.8413524627685547
3411	3	G	-3.193354606628418	0.4688536524772644
3412	3	G	-6.230068206787109	-2.06400203704834
3413	4	G	1.680228590965271	2.551596164703369
3414	4	G	2.3543968200683594	1.7511261701583862
3415	1	A	0.548255443572998	-3.861255645751953
3416	1	A	0.17042821645736694	-5.965280532836914
3417	3	B	-2.2047300338745117	-2.5467238426208496
3418	3	H	0.5144068598747253	-5.285917282104492
3419	4	A	4.0538787841796875	4.711522579193115
3420	5	C	4.625545501708984	6.424089431762695
3421	5	H	-0.9238816499710083	0.30456504225730896
3422	5	G	-0.4702315926551819	-4.199951648712158
3423	1	H	-6.480199337005615	1.1348060369491577
3424	3	H	2.0283467769622803	-4.030115604400635
3425	4	G	-0.444444477558136	-0.09021053463220596
3426	5	G	-2.3741953372955322	-0.04139266163110733
3427	5	G	-3.9440770149230957	2.7865188121795654
3428	1	H	-7.564087390899658	0.88621586561203
3429	1	A	-5.068960189819336	7.387454032897949
3430	2	G	5.233368873596191	-0.4991738796234131
3431	1	G	-7.706725120544434	-1.1056783199310303
3432	5	G	-1.1893723011016846	-2.573730945587158
3433	4	G	-4.153995037078857	2.0426878929138184
3434	5	G	-4.094753742218018	-2.113959789276123
3435	3	A	-1.1658200025558472	-3.146160125732422
3436	3	E	1.1057007312774658	-8.4867582321167
3437	1	A	-0.28204643726348877	-2.063476800918579
3438	3	H	0.8501101732254028	-6.182378768920898
3439	5	B	2.6951522827148438	-11.512361526489258
3440	3	B	-0.9507656097412109	-7.0032429695129395
3441	4	A	3.3378539085388184	5.092689514160156
3442	2	C	7.555232524871826	3.0501458644866943
3443	1	G	-8.578237533569336	0.8445204496383667
3444	2	B	2.223536729812622	-6.609566688537598
3445	1	G	-7.03682804107666	0.12340278923511505
3446	1	G	-9.319080352783203	3.4622485637664795
3447	1	H	-7.46466588973999	0.8787240982055664
3448	4	G	-6.051497936248779	1.7628488540649414
3449	3	E	2.1496310234069824	-9.130577087402344
3450	5	B	4.304285526275635	-5.575659275054932
3451	3	A	1.8511422872543335	-5.466762542724609
3452	1	C	1.8727539777755737	7.42094087600708
3453	2	C	12.646841049194336	13.72995662689209
3454	1	C	1.75397527217865	7.5012383460998535
3455	5	C	3.1788222789764404	4.352952480316162
3456	2	H	7.70679235458374	-1.5239657163619995
3457	4	H	-4.130204200744629	3.0003983974456787
3458	3	G	0.047137048095464706	-5.906588077545166
3459	4	H	-5.055545330047607	0.8759273886680603
3460	3	H	-2.074765920639038	-1.2614171504974365
3461	1	G	-7.73248815536499	2.2267649173736572
3462	4	G	-5.895558834075928	2.8969502449035645
3463	1	G	-8.13882827758789	4.589049339294434
3464	5	B	7.933132648468018	-7.398859977722168
3465	1	F	2.163820505142212	-4.1771931648254395
3466	4	B	3.0279414653778076	-7.19787073135376
3467	1	F	0.3087819814682007	-3.253485918045044
3468	3	C	3.629556655883789	-1.087446928024292
3469	4	A	1.1281527280807495	8.629343032836914
3470	5	H	1.970634937286377	-5.6721649169921875
3471	2	G	3.477510929107666	7.441696643829346
3472	5	G	-6.066555023193359	2.895711660385132
3473	1	G	-7.202698707580566	0.9995982646942139
3474	1	H	-4.969376564025879	0.8653630614280701
3475	4	H	-1.5404369831085205	4.136720657348633
3476	2	G	5.483084678649902	2.0977466106414795
3477	2	H	6.279293060302734	2.6147358417510986
3478	3	G	-4.625540733337402	-0.39102908968925476
3479	4	G	-5.253352642059326	4.005610942840576
3480	3	B	0.13676373660564423	-5.6775641441345215
3481	4	B	-1.4624804258346558	1.103689432144165
3482	4	A	0.10489396750926971	5.0016655921936035
3483	4	C	1.1515614986419678	12.646357536315918
3484	5	G	-5.172060489654541	0.47120580077171326
3485	2	H	6.504520416259766	0.956115186214447
3486	5	H	-0.9036379456520081	1.025721549987793
3487	5	G	-2.6266860961914062	2.118725538253784
3488	3	G	-5.799731731414795	0.20369113981723785
3489	1	H	-6.959997653961182	-0.07683216035366058
3490	3	H	-5.631471157073975	-0.6520764231681824
3491	3	H	-6.589997291564941	0.3573637902736664
3492	3	G	-0.514033317565918	-1.9344367980957031
3493	1	A	-2.8323974609375	-0.7348331212997437
3494	3	G	-5.533947467803955	1.59348726272583
3495	3	G	-1.8667551279067993	-0.060220494866371155
3496	5	B	0.3554685413837433	-6.364633560180664
3497	4	H	2.039785623550415	0.7423281073570251
3498	5	G	-0.7755041718482971	-6.939393997192383
3499	2	C	7.766716957092285	5.04511022567749
3500	3	C	4.861368179321289	1.7014062404632568
3501	3	C	3.373779773712158	9.00217056274414
3502	4	C	5.078388214111328	13.691089630126953
3503	5	H	4.6023783683776855	-3.2025744915008545
3504	4	G	-2.179797887802124	3.9779438972473145
3505	2	G	5.352750778198242	-2.6153037548065186
3506	3	G	-5.076014995574951	-0.96579909324646
3507	5	G	-2.6672916412353516	1.2834105491638184
3508	3	G	-4.691350936889648	1.3467745780944824
3509	1	B	0.5216935276985168	-2.8191938400268555
3510	3	F	-0.8791131377220154	-4.982158184051514
3511	5	A	3.0321826934814453	-6.457612037658691
3512	4	C	6.0323166847229	10.191479682922363
3513	5	G	4.1924028396606445	-1.432794213294983
3514	5	H	0.7137598991394043	-2.4273746013641357
3515	3	G	-3.2291994094848633	1.2225855588912964
3516	1	H	-7.292107582092285	-0.1443260908126831
3517	4	F	3.2307887077331543	-6.519707679748535
3518	3	A	0.6953710317611694	-6.360986709594727
3519	5	F	2.4851551055908203	-8.596817970275879
3520	3	A	-0.7400178909301758	-3.220215082168579
3521	2	H	7.473381996154785	1.0415918827056885
3522	4	C	1.595359444618225	14.059752464294434
3523	3	H	3.728804111480713	-2.262890577316284
3524	4	H	0.23681855201721191	0.6814761757850647
3525	2	H	3.8563971519470215	0.4479028284549713
3526	2	G	6.965000152587891	4.484450340270996
3527	3	H	0.687518298625946	-6.558160305023193
